overfit_rank,rank,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,window_sampler,windows_per_subject_per_epoch,train_overlap_pct,dynamic_data_mode,stage2_fixed_epoch,reference_source,reference_source_config_id,n_repeats,validation_subject_balanced_accuracy_mean,validation_subject_balanced_accuracy_std,validation_subject_balanced_accuracy_ci95_low,validation_subject_balanced_accuracy_ci95_high,validation_subject_balanced_accuracy_min,validation_subject_balanced_accuracy_max,validation_subject_macro_f1_mean,validation_subject_macro_f1_std,validation_subject_macro_f1_ci95_low,validation_subject_macro_f1_ci95_high,validation_subject_macro_f1_min,validation_subject_macro_f1_max,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_ci95_low,subject_balanced_accuracy_ci95_high,subject_balanced_accuracy_min,subject_balanced_accuracy_max,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_ci95_low,subject_macro_f1_ci95_high,subject_macro_f1_min,subject_macro_f1_max,worst_class_recall_mean,worst_class_recall_std,worst_class_recall_ci95_low,worst_class_recall_ci95_high,worst_class_recall_min,worst_class_recall_max,worst_class_f1_mean,worst_class_f1_std,worst_class_f1_ci95_low,worst_class_f1_ci95_high,worst_class_f1_min,worst_class_f1_max,best_epoch_mean,best_epoch_std,best_epoch_ci95_low,best_epoch_ci95_high,best_epoch_min,best_epoch_max,duration_sec_mean,duration_sec_std,duration_sec_ci95_low,duration_sec_ci95_high,duration_sec_min,duration_sec_max,best_epoch_train_balanced_accuracy_mean,best_epoch_train_balanced_accuracy_std,best_epoch_train_balanced_accuracy_ci95_low,best_epoch_train_balanced_accuracy_ci95_high,best_epoch_train_balanced_accuracy_min,best_epoch_train_balanced_accuracy_max,best_epoch_val_balanced_accuracy_mean,best_epoch_val_balanced_accuracy_std,best_epoch_val_balanced_accuracy_ci95_low,best_epoch_val_balanced_accuracy_ci95_high,best_epoch_val_balanced_accuracy_min,best_epoch_val_balanced_accuracy_max,train_val_balanced_accuracy_gap_mean,train_val_balanced_accuracy_gap_std,train_val_balanced_accuracy_gap_ci95_low,train_val_balanced_accuracy_gap_ci95_high,train_val_balanced_accuracy_gap_min,train_val_balanced_accuracy_gap_max,best_epoch_train_loss_mean,best_epoch_train_loss_std,best_epoch_train_loss_ci95_low,best_epoch_train_loss_ci95_high,best_epoch_train_loss_min,best_epoch_train_loss_max,best_epoch_val_loss_mean,best_epoch_val_loss_std,best_epoch_val_loss_ci95_low,best_epoch_val_loss_ci95_high,best_epoch_val_loss_min,best_epoch_val_loss_max,val_train_loss_gap_mean,val_train_loss_gap_std,val_train_loss_gap_ci95_low,val_train_loss_gap_ci95_high,val_train_loss_gap_min,val_train_loss_gap_max,mean_window_sqi_mean,mean_window_sqi_std,mean_window_sqi_ci95_low,mean_window_sqi_ci95_high,mean_window_sqi_min,mean_window_sqi_max,n_file_aggregation_windows_mean,n_file_aggregation_windows_std,n_file_aggregation_windows_ci95_low,n_file_aggregation_windows_ci95_high,n_file_aggregation_windows_min,n_file_aggregation_windows_max,n_subject_aggregation_windows_mean,n_subject_aggregation_windows_std,n_subject_aggregation_windows_ci95_low,n_subject_aggregation_windows_ci95_high,n_subject_aggregation_windows_min,n_subject_aggregation_windows_max,n_train_samples_per_epoch_mean,n_train_samples_per_epoch_std,n_train_samples_per_epoch_ci95_low,n_train_samples_per_epoch_ci95_high,n_train_samples_per_epoch_min,n_train_samples_per_epoch_max
11,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_164,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,50%,30.0,static_only,0,,,5,0.5657407407407408,0.05941458232279849,0.49197961979641824,0.6395018616850633,0.5092592592592592,0.6620370370370371,0.5519782369706989,0.06535126807168101,0.47084692880276396,0.6331095451386338,0.49292929292929283,0.6527777777777778,0.5657407407407408,0.05941458232279849,0.49197961979641824,0.6395018616850633,0.5092592592592592,0.6620370370370371,0.5519782369706989,0.06535126807168101,0.47084692880276396,0.6331095451386338,0.49292929292929283,0.6527777777777778,0.4083333333333333,0.1330726618555943,0.2431282890197087,0.5735383776469579,0.25,0.5833333333333334,0.45064102564102565,0.13168826128059347,0.28715466610571416,0.6141273851763371,0.26666666666666666,0.625,10.0,0.0,10.0,10.0,10.0,10.0,46.70750894206576,0.061532319857659626,46.63111872421744,46.78389915991408,46.63070171116851,46.77307494590059,0.9231552317738204,0.004065914525575329,0.9181075414367773,0.9282029221108635,0.917731966137396,0.9270842033405916,0.49030766091106576,0.03805862095197801,0.44305921729227116,0.5375561045298604,0.4310793622141035,0.5275083292673667,0.4328475708627546,0.03783131000722053,0.3858813258126065,0.47981381591290273,0.39917357420375144,0.4929002408929998,0.7410421222565942,0.005023549278048502,0.7348055619479691,0.7472786825652192,0.7354240197630155,0.7474712899868997,1.19008889534294,0.05092116592846436,1.1268720530824143,1.2533057376034658,1.1268888274754012,1.2500930202678586,0.44904677308634594,0.04795874098607654,0.3895076775324582,0.5085858686402337,0.390139928079112,0.5086425687403126,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,14111.8,1.0954451150103324,14110.440043294806,14113.159956705193,14111.0,14113.0
12,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_121,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,50%,0.0,static_only,0,,,5,0.5648148148148148,0.043182310430966764,0.5112054903387323,0.6184241392908972,0.5138888888888888,0.6064814814814815,0.5562188030482551,0.04122186203816806,0.5050433065206835,0.6073942995758267,0.5072463768115942,0.6018045112781955,0.5648148148148148,0.043182310430966764,0.5112054903387323,0.6184241392908972,0.5138888888888888,0.6064814814814815,0.5562188030482551,0.04122186203816806,0.5050433065206835,0.6073942995758267,0.5072463768115942,0.6018045112781955,0.3916666666666667,0.022821773229381934,0.36333423530847464,0.4199990980248588,0.375,0.4166666666666667,0.45419422682580574,0.047034888526573754,0.395802061711147,0.5125863919404645,0.4,0.5263157894736842,10.0,0.0,10.0,10.0,10.0,10.0,58.36636384758167,0.1984741303788599,58.119965172999436,58.6127625221639,58.12605101801455,58.6019726190716,0.939894682049856,0.0015111440657558212,0.9380186496712569,0.9417707144284552,0.9385741543795237,0.9420902249896527,0.5047338319681346,0.023269222218191027,0.4758459083774018,0.5336217555588674,0.4648941265186691,0.5222623582636924,0.4351608500817214,0.02238473845418539,0.4073709820749808,0.462950718088462,0.4185437727055362,0.47383940820796633,0.6030660593835473,0.0013557597530509914,0.6013829311815694,0.6047491875855252,0.6015877617719994,0.6045311360916219,1.2003945075921316,0.025418974096463345,1.168837742412443,1.2319512727718203,1.1650421167042684,1.233944517210037,0.5973284482085843,0.024674671133867943,0.5666957090625205,0.6279611873546481,0.563454354932269,0.6302644525563814,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,19735.0,5.196152422706632,19728.549158938557,19741.450841061443,19728.0,19740.0
13,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,fixed_reference,ref_20260608_top2_s1_091,20260608_s1_091_no_early_stop_fixed_reference,fixed_reference,20260608,s1_091,0.001,0.0005,0.7,0.1,none,mean_prob,none,weighted_ce,inverse_subject_count,none,all,50.0,static_only,10,20260608,s1_091,5,0.5648148148148148,0.05555555555555559,0.49584454030882125,0.6337850893208083,0.47222222222222215,0.6203703703703703,0.5466865481228114,0.05157384505654746,0.48265942760697755,0.6107136686386452,0.4582953278605453,0.5827485380116958,0.5648148148148148,0.05555555555555559,0.49584454030882125,0.6337850893208083,0.47222222222222215,0.6203703703703703,0.5466865481228114,0.05157384505654746,0.48265942760697755,0.6107136686386452,0.4582953278605453,0.5827485380116958,0.36666666666666664,0.09501461875826152,0.24870934858555355,0.48462398474777973,0.25,0.5,0.4285225885225885,0.087140556935756,0.32034064213823205,0.5367045349069449,0.3076923076923077,0.5333333333333333,10.0,0.0,10.0,10.0,10.0,10.0,521.4342126327567,25.001704637232592,490.39547285769805,552.4729524078153,491.50944773387164,542.7308563070837,0.9890995131149453,0.0005586375278468264,0.9884059842093362,0.9897930420205543,0.9885851154302141,0.9897305611310234,0.5175945316977484,0.029996153343260522,0.48035535895399445,0.5548337044415024,0.49045788740169305,0.5510739454696709,0.47150498141719677,0.030386233487011596,0.4337815378507535,0.50922842498364,0.4375955408697447,0.4992175105168333,0.36695668273642645,0.001102609430657563,0.3655878317845302,0.3683255336883227,0.3654293633565159,0.3685134102336411,1.2882730144851398,0.02796650605821835,1.2535535776885804,1.322992451281699,1.2499027836695007,1.3286086514713502,0.9213163317487132,0.027457498166878386,0.8872288104039997,0.9554038530934267,0.8826938203707104,0.9600952412377091,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,62628.0,0.0,62628.0,62628.0,62628.0,62628.0
14,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_024,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,50%,30.0,static_only,0,,,5,0.5648148148148147,0.052684290170097445,0.499409115621484,0.6302205140081453,0.5092592592592592,0.6481481481481481,0.5475522062478584,0.0620594012202128,0.4705076353668164,0.6245967771289004,0.48859835816357555,0.6429951690821256,0.5648148148148147,0.052684290170097445,0.499409115621484,0.6302205140081453,0.5092592592592592,0.6481481481481481,0.5475522062478584,0.0620594012202128,0.4705076353668164,0.6245967771289004,0.48859835816357555,0.6429951690821256,0.35,0.10458250331675945,0.22016448867894423,0.47983551132105573,0.25,0.5,0.4128937728937728,0.09289105737818067,0.29757278181632074,0.5282147639712249,0.3076923076923077,0.5333333333333333,10.0,0.0,10.0,10.0,10.0,10.0,147.71125598386863,0.09315840440093637,147.5956030908353,147.82690887690194,147.62995351082645,147.8701673571486,0.9721596965764363,0.0027578828270456122,0.9687358817349757,0.9755835114178969,0.9675216367066305,0.974136263208182,0.4985179749101814,0.041424844792081174,0.4470904824099772,0.5499454674103856,0.44583529891923657,0.5484056685416873,0.47364172166625507,0.04256201777807031,0.42080246877197036,0.5264809745605398,0.42334973468216996,0.5283009642889455,0.5575513091151276,0.0028192438176683062,0.5540513167550573,0.561051301475198,0.5552679054901075,0.5623242054991288,1.2198993445823616,0.08047950886576774,1.1199868558479298,1.3198118333167934,1.1298633103375313,1.3161465696031251,0.662348035467234,0.07953321406136322,0.5636103385564231,0.7610857323780449,0.57295032881338,0.7586050913442759,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,14111.8,1.0954451150103324,14110.440043294806,14113.159956705193,14111.0,14113.0
15,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_094,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,50%,30.0,static_only,0,,,5,0.562962962962963,0.07996001658579459,0.4636954056812942,0.6622305202446318,0.4537037037037037,0.6666666666666666,0.5462729515440513,0.10678909177486447,0.4136980380128049,0.6788478650752977,0.3851960784313726,0.6650326797385621,0.562962962962963,0.07996001658579459,0.4636954056812942,0.6622305202446318,0.4537037037037037,0.6666666666666666,0.5462729515440513,0.10678909177486447,0.4136980380128049,0.6788478650752977,0.3851960784313726,0.6650326797385621,0.4083333333333334,0.19632031648982912,0.16460854318400672,0.65205812348266,0.08333333333333333,0.5833333333333334,0.4502380952380952,0.19709914399194703,0.20554641804971852,0.6949297724264719,0.125,0.5833333333333334,15.0,0.0,15.0,15.0,15.0,15.0,366.6629512031097,0.24238110668512675,366.3620435567732,366.9638588494462,366.34856618987396,367.01343311578967,0.987004966542514,0.0007205441173248554,0.9861104362823336,0.9878994968026944,0.9860159090466094,0.9878726397385812,0.5168205815832289,0.03285207819869148,0.47603587825701876,0.557605284909439,0.4854957705504047,0.5607288718634205,0.4701843849592852,0.03276000294419841,0.4295139898334719,0.5108547800850985,0.42714376787516073,0.5017116302095849,0.6733535321728363,0.0006772134237456704,0.6725127954496084,0.6741942688960643,0.6724132997030842,0.6741455547524033,1.1324173442934327,0.03402502069870892,1.0901764739755155,1.1746582146113498,1.0834817451286285,1.1724662883816244,0.4590638121205962,0.034500979150525614,0.41623205607132463,0.5018955681698678,0.40933619037622515,0.5000529886785402,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,28078.4,4.9295030175464944,28072.28019482663,28084.51980517337,28070.0,28082.0
16,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_116,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplersubject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,30.0,static_only,0,,,5,0.5629629629629629,0.06871530799474071,0.47765531717006204,0.6482706087558637,0.47222222222222215,0.6620370370370371,0.55839857673191,0.0736011139442624,0.46702537414362166,0.6497717793201983,0.4588744588744588,0.6537878787878788,0.5629629629629629,0.06871530799474071,0.47765531717006204,0.6482706087558637,0.47222222222222215,0.6620370370370371,0.55839857673191,0.0736011139442624,0.46702537414362166,0.6497717793201983,0.4588744588744588,0.6537878787878788,0.3916666666666667,0.14907119849998599,0.20660000000000006,0.5767333333333333,0.25,0.5833333333333334,0.4399206349206349,0.1452238912301492,0.25963026534714007,0.6202110044941297,0.2857142857142857,0.625,10.0,0.0,10.0,10.0,10.0,10.0,64.98927926598117,0.1686619011937379,64.77989142874854,65.1986671032138,64.77110468805768,65.19773516990244,0.9510947996143662,0.0010021436452250212,0.9498506734128652,0.9523389258158671,0.9498729790703149,0.9524488278154635,0.5059708454404905,0.03497433465853544,0.46255143512334446,0.5493902557576367,0.4564265961414308,0.551081833146692,0.4451239541738756,0.03421768052336672,0.4026439034380858,0.48760400490966543,0.40136699466877146,0.4934463829288841,0.6167748159251258,0.0010517378584952372,0.6154691202465681,0.6180805116036836,0.615103704164128,0.6179129932228331,1.189637398160946,0.040457526140441666,1.139410797853632,1.23986399846826,1.1452265476723213,1.235786845885245,0.57286258223582,0.03995702647407977,0.5232573347173304,0.6224678297543096,0.528663291014002,0.6185541815975422,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,22608.0,0.0,22608.0,22608.0,22608.0,22608.0
17,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_065,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,50%,0.0,static_only,0,,,5,0.5629629629629629,0.0946869616858937,0.44541241964990047,0.6805135062760252,0.4351851851851852,0.6759259259259259,0.552113955950273,0.09459747249021278,0.4346745103362564,0.6695534015642896,0.43881347410759175,0.6555555555555554,0.5629629629629629,0.0946869616858937,0.44541241964990047,0.6805135062760252,0.4351851851851852,0.6759259259259259,0.552113955950273,0.09459747249021278,0.4346745103362564,0.6695534015642896,0.43881347410759175,0.6555555555555554,0.3916666666666667,0.14907119849998599,0.20660000000000006,0.5767333333333333,0.25,0.5833333333333334,0.4457142857142856,0.15214267083973987,0.25683449382023193,0.6345940776083393,0.26666666666666666,0.6,15.0,0.0,15.0,15.0,15.0,15.0,276.1084015224129,0.06877101850830636,276.0230247139706,276.19377833085525,275.9913008008152,276.1625826258678,0.9820134502115299,0.0021350316137811937,0.9793628833148635,0.9846640171081962,0.9785478470670578,0.9842524849543901,0.5223663346111351,0.044551623291590736,0.46705705622517985,0.5776756129970904,0.48333535546231116,0.5980372021018037,0.4596471156003947,0.0448383857681996,0.4039818316533042,0.5153123995474851,0.38375860153255825,0.4996446503390842,0.5425010385130411,0.004813452878455902,0.5365253055187633,0.5484767715073189,0.5371436052352979,0.5502269570997302,1.2123697094874928,0.08736773544341477,1.1039057289505048,1.3208336900244808,1.0879838950067522,1.29647667670739,0.6698686709744516,0.08841821686959832,0.5601005545755717,0.7796367873733314,0.5471316232769313,0.7593330714720922,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,19735.0,5.196152422706632,19728.549158938557,19741.450841061443,19728.0,19740.0
18,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,fixed_reference,ref_20260608_top3_s1_105,20260608_s1_105_no_early_stop_fixed_reference,fixed_reference,20260608,s1_105,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,none,all,50.0,static_only,10,20260608,s1_105,5,0.5601851851851852,0.043058044531801565,0.5067301324662916,0.6136402379040788,0.5,0.6064814814814815,0.5510904171881423,0.042706278784863515,0.4980720693115549,0.6041087650647298,0.4905982905982906,0.5994152046783626,0.5601851851851852,0.043058044531801565,0.5067301324662916,0.6136402379040788,0.5,0.6064814814814815,0.5510904171881423,0.042706278784863515,0.4980720693115549,0.6041087650647298,0.4905982905982906,0.5994152046783626,0.4083333333333333,0.10374916331657277,0.27953238440653216,0.5371342822601345,0.25,0.5,0.4576441102756892,0.07842549393857476,0.36028160906187984,0.5550066114894985,0.3333333333333333,0.5263157894736842,10.0,0.0,10.0,10.0,10.0,10.0,543.4364161877893,0.43890727934229523,542.8915281880888,543.9813041874897,542.7879904829897,543.9381307270378,0.9924898010115173,0.00041692464206175266,0.9919722036853137,0.9930073983377209,0.9920595132027502,0.9929707296641889,0.5190747859473166,0.01996718484164238,0.49428622599379685,0.5438633459008364,0.5015741389772006,0.5485481540833176,0.4734150150642007,0.020012419620973533,0.44857029771802254,0.49825973241037885,0.4437035260455813,0.49068956715556034,0.541646160270673,0.0007975601562899892,0.5406560172982144,0.5426363032431316,0.5408306179644153,0.5428679491542813,1.1913979566119832,0.020609629730320825,1.1658118238525752,1.2169840893713912,1.1683039997175295,1.2218392873110138,0.64975179634131,0.02002681649976654,0.624889205774849,0.674614386907771,0.6274733817531142,0.6789713381567325,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,62628.0,0.0,62628.0,62628.0,62628.0,62628.0
19,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_001,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplernone_wpsall_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,none,all,0.0,static_only,0,,,5,0.5592592592592592,0.055110096814640686,0.4908420061628216,0.6276765123556969,0.5092592592592592,0.6435185185185185,0.5486065416065415,0.0535546932301214,0.48212026752955817,0.6150928156835249,0.4891774891774891,0.6207407407407407,0.5592592592592592,0.055110096814640686,0.4908420061628216,0.6276765123556969,0.5092592592592592,0.6435185185185185,0.5486065416065415,0.0535546932301214,0.48212026752955817,0.6150928156835249,0.4891774891774891,0.6207407407407407,0.4,0.10865337342004415,0.26511064616591207,0.534889353834088,0.25,0.5,0.4509206349206349,0.11008176259963354,0.3142579859978289,0.5875832838434409,0.2857142857142857,0.5555555555555556,10.0,0.0,10.0,10.0,10.0,10.0,274.57955424059185,1.1132952993112866,273.1974371573967,275.961671323787,273.63412574213,276.4970109630376,0.9856277333592385,0.0012979612249944396,0.9840163600034905,0.9872391067149865,0.9841596556233583,0.9876665859607463,0.5185656899794925,0.036753873416972366,0.4729370446824043,0.5641943352765807,0.48319907744328605,0.5664912364399736,0.4670620433797458,0.036011231052997965,0.4223553625413133,0.5117687242181783,0.42117534952077273,0.5019843460427154,0.5578463706626128,0.0021286073598644063,0.5552037792519569,0.5604889620732687,0.5544794800291474,0.5602944161885205,1.211153670798057,0.0554696064519133,1.142290099090955,1.280017242505159,1.1654237014304945,1.290426197374208,0.6533073001354442,0.054324384999603285,0.5858654807111898,0.7207491195596987,0.6109442214013471,0.7321662984493292,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,31704.0,0.0,31704.0,31704.0,31704.0,31704.0
20,2,small_inceptiontime,small_inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_177,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,50%,0.0,static_only,0,,,5,0.5583333333333333,0.10615893176208466,0.4265407413652411,0.6901259253014256,0.4259259259259259,0.6620370370370371,0.5521513543598167,0.10838762875621703,0.41759191320915656,0.6867107955104768,0.4235517568850902,0.6623376623376623,0.5583333333333333,0.10615893176208466,0.4265407413652411,0.6901259253014256,0.4259259259259259,0.6620370370370371,0.5521513543598167,0.10838762875621703,0.41759191320915656,0.6867107955104768,0.4235517568850902,0.6623376623376623,0.4333333333333333,0.13693063937629155,0.26333874518418077,0.6033279214824858,0.25,0.5833333333333334,0.4629288358700124,0.12203584073580173,0.31142561803788926,0.6144320537021355,0.3076923076923077,0.6363636363636364,15.0,0.0,15.0,15.0,15.0,15.0,83.75326548698358,0.09662428464493064,83.63330982513727,83.87322114882988,83.65562097495422,83.88215455715545,0.9543400468826058,0.0056646225529153535,0.9473076165785523,0.9613724771866592,0.9461760798560469,0.9601287703821212,0.5062143402624476,0.04878152379050923,0.4456537887027103,0.566774891822185,0.42449495868313836,0.5429109951634798,0.44812570662015805,0.04725225841423126,0.38946368441072,0.5067877288295961,0.41469036426337846,0.5269307475395675,0.5888733694877212,0.00595989642255327,0.581474367026487,0.5962723719489553,0.5834524481891152,0.5980860554267473,1.1924195450321615,0.043574652647952454,1.1383231414487747,1.2465159486155484,1.1393184439836426,1.2351577768406923,0.6035461755444403,0.04625546332105269,0.5461216394966518,0.6609707115922289,0.5412323885568953,0.6446789316067538,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,19735.0,5.196152422706632,19728.549158938557,19741.450841061443,19728.0,19740.0
