descriptive_rank,overfit_config_id,overfit_config_name,overfit_stage,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_epochs,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,n_runs,seeds,window_balanced_accuracy_n_repeats,window_balanced_accuracy_mean,window_balanced_accuracy_sample_sd,window_balanced_accuracy_repeat_t_ci95_low,window_balanced_accuracy_repeat_t_ci95_high,window_balanced_accuracy_repeat_t_ci95_method,window_macro_f1_n_repeats,window_macro_f1_mean,window_macro_f1_sample_sd,window_macro_f1_repeat_t_ci95_low,window_macro_f1_repeat_t_ci95_high,window_macro_f1_repeat_t_ci95_method,file_balanced_accuracy_n_repeats,file_balanced_accuracy_mean,file_balanced_accuracy_sample_sd,file_balanced_accuracy_repeat_t_ci95_low,file_balanced_accuracy_repeat_t_ci95_high,file_balanced_accuracy_repeat_t_ci95_method,file_macro_f1_n_repeats,file_macro_f1_mean,file_macro_f1_sample_sd,file_macro_f1_repeat_t_ci95_low,file_macro_f1_repeat_t_ci95_high,file_macro_f1_repeat_t_ci95_method,subject_balanced_accuracy_n_repeats,subject_balanced_accuracy_mean,subject_balanced_accuracy_sample_sd,subject_balanced_accuracy_repeat_t_ci95_low,subject_balanced_accuracy_repeat_t_ci95_high,subject_balanced_accuracy_repeat_t_ci95_method,subject_macro_f1_n_repeats,subject_macro_f1_mean,subject_macro_f1_sample_sd,subject_macro_f1_repeat_t_ci95_low,subject_macro_f1_repeat_t_ci95_high,subject_macro_f1_repeat_t_ci95_method,duration_sec_n_repeats,duration_sec_mean,duration_sec_sample_sd,duration_sec_repeat_t_ci95_low,duration_sec_repeat_t_ci95_high,duration_sec_repeat_t_ci95_method,source_study,formal_v2_selection_eligible
68,s1_020,main_effect_label_smoothing-0p05_lr0.001_wd0.0005_do0.2_ls0.05_mw90_ep5,stage1,main_effect,label_smoothing,0.05,5,0.001,0.0005,0.2,0.05,0.9,5,"42,10042,20042,30042,40042",5,0.5336459268761183,0.04962340737644964,0.4720303284685816,0.5952615252836551,two_sided_student_t_0.95,5,0.5400548835491552,0.04967873476818354,0.47837058711118796,0.6017391799871225,two_sided_student_t_0.95,5,0.5553703703703703,0.07864213277887988,0.4577232653568748,0.6530174753838658,two_sided_student_t_0.95,5,0.561812719424037,0.07717666878684853,0.4659852282901108,0.6576402105579632,two_sided_student_t_0.95,5,0.5777777777777777,0.1074034162732289,0.44441882250721687,0.7111367330483386,two_sided_student_t_0.95,5,0.5860872750607993,0.10536229487553163,0.45526270674572245,0.7169118433758761,two_sided_student_t_0.95,5,65.48333672955633,0.16899372433977305,65.27350330612126,65.6931701529914,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
69,s1_050,main_effect_dropout-0p3_lr0.001_wd0.0005_do0.3_ls0.1_mw90_ep8,stage1,main_effect,dropout,0.3,8,0.001,0.0005,0.3,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5296715326421396,0.019320469423641875,0.5056820013304069,0.5536610639538724,two_sided_student_t_0.95,5,0.5328863547946666,0.014578454496887099,0.5147848126964301,0.5509878968929032,two_sided_student_t_0.95,5,0.5627777777777778,0.03136826045639697,0.5238289380827909,0.6017266174727648,two_sided_student_t_0.95,5,0.5645949855137625,0.026248969192540092,0.5320025854774257,0.5971873855500993,two_sided_student_t_0.95,5,0.5777777777777777,0.04421235698634561,0.5228808858320996,0.6326746697234559,two_sided_student_t_0.95,5,0.5812911038315983,0.04210139681417553,0.5290153151333458,0.6335668925298509,two_sided_student_t_0.95,5,103.92974944170564,0.21866170491924666,103.65824507492155,104.20125380848972,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
70,s1_154,main_effect_weight_decay-0p001_lr0.001_wd0.001_do0.2_ls0.1_mw90_ep15,stage1,main_effect,weight_decay,0.001,15,0.001,0.001,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5467329142164127,0.029808315272244493,0.5097210022957592,0.5837448261370661,two_sided_student_t_0.95,5,0.549130718560793,0.03098491588688795,0.5106578640166722,0.5876035731049137,two_sided_student_t_0.95,5,0.5677777777777777,0.04843840572851141,0.507633553254298,0.6279220023012574,two_sided_student_t_0.95,5,0.5696659171223821,0.04915282299900247,0.5086346263944387,0.6306972078503256,two_sided_student_t_0.95,5,0.5777777777777777,0.06815154480263012,0.49315645817438086,0.6623990973811745,two_sided_student_t_0.95,5,0.5779773705901045,0.07026136277886139,0.49073636596285813,0.6652183752173508,two_sided_student_t_0.95,5,212.36622099988162,1.155985697187082,210.93087517724595,213.8015668225173,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
71,s1_072,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p7_lr0.001_wd0.01_do0.6_ls0.3_mw70_ep8,stage1,strong_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.7,8,0.001,0.01,0.6,0.3,0.7,5,"42,10042,20042,30042,40042",5,0.5290909959186016,0.03446749751498025,0.4862939451460729,0.5718880466911305,two_sided_student_t_0.95,5,0.5290325274719196,0.03584586812942213,0.4845240035312564,0.5735410514125829,two_sided_student_t_0.95,5,0.5629629629629629,0.04876299024985031,0.5024157135249625,0.6235102124009633,two_sided_student_t_0.95,5,0.5581207576928124,0.04918766688969291,0.49704620256024135,0.6191953128253835,two_sided_student_t_0.95,5,0.5768518518518518,0.07583271152460659,0.482693104065576,0.6710105996381277,two_sided_student_t_0.95,5,0.5732494791070641,0.08295093209338382,0.4702522931092641,0.6762466651048642,two_sided_student_t_0.95,5,89.99312896952033,0.17132618278281683,89.78039941640922,90.20585852263143,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
72,s1_081,main_effect_weight_decay-0p002_lr0.001_wd0.002_do0.2_ls0.1_mw90_ep10,stage1,main_effect,weight_decay,0.002,10,0.001,0.002,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5359950312921866,0.020529579149401234,0.5105041919641005,0.5614858706202728,two_sided_student_t_0.95,5,0.544041639197409,0.018213096783856866,0.5214270926250931,0.5666561857697249,two_sided_student_t_0.95,5,0.5564814814814815,0.025626578709440823,0.5246618813008337,0.5883010816621292,two_sided_student_t_0.95,5,0.5654236219878203,0.021703666567431588,0.5384749605820217,0.5923722833936188,two_sided_student_t_0.95,5,0.5759259259259258,0.014858154199890028,0.5574770907761623,0.5943747610756894,two_sided_student_t_0.95,5,0.5823204032871552,0.023127561531227796,0.5536037427675873,0.6110370638067231,two_sided_student_t_0.95,5,144.27694948930292,1.5200079312279386,142.389610364113,146.16428861449285,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
73,s1_118,main_effect_weight_decay-0p002_lr0.001_wd0.002_do0.2_ls0.1_mw90_ep12,stage1,main_effect,weight_decay,0.002,12,0.001,0.002,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5473804354159842,0.046417974589709796,0.4897449074984043,0.6050159633335641,two_sided_student_t_0.95,5,0.5482712798735774,0.043333813672628,0.49446524353140503,0.6020773162157497,two_sided_student_t_0.95,5,0.5694444444444444,0.07513704899506793,0.4761494757759961,0.6627394131128928,two_sided_student_t_0.95,5,0.5696678803466685,0.07071057777001703,0.4818691016374508,0.6574666590558862,two_sided_student_t_0.95,5,0.575,0.11011318842953359,0.43827641819962054,0.7117235818003793,two_sided_student_t_0.95,5,0.5743893065998329,0.09804391084203341,0.4526517122641801,0.6961269009354857,two_sided_student_t_0.95,5,166.39469686187803,0.2741798525535233,166.0542576099295,166.73513611382657,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
74,s1_058,main_effect_label_smoothing-0p15_lr0.001_wd0.0005_do0.2_ls0.15_mw90_ep8,stage1,main_effect,label_smoothing,0.15,8,0.001,0.0005,0.2,0.15,0.9,5,"42,10042,20042,30042,40042",5,0.5291968406586949,0.022848220902453822,0.5008270273411112,0.5575666539762786,two_sided_student_t_0.95,5,0.5342176519499241,0.023170890963303093,0.5054471908344856,0.5629881130653626,two_sided_student_t_0.95,5,0.5529629629629629,0.03202418924570916,0.5131996801049016,0.5927262458210242,two_sided_student_t_0.95,5,0.5566844419630586,0.030336943739935895,0.519016151105647,0.5943527328204701,two_sided_student_t_0.95,5,0.5740740740740742,0.03803628871563657,0.5268457837505841,0.6213023643975643,two_sided_student_t_0.95,5,0.5799164400059541,0.03453033747092282,0.5370413631224827,0.6227915168894255,two_sided_student_t_0.95,5,104.10175765436142,0.3710486810717983,103.64103986549358,104.56247544322926,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
75,s1_109,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p7_lr0.001_wd0.01_do0.6_ls0.3_mw70_ep10,stage1,strong_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.7,10,0.001,0.01,0.6,0.3,0.7,5,"42,10042,20042,30042,40042",5,0.5516613073566983,0.04206555031016397,0.49943002797193836,0.6038925867414582,two_sided_student_t_0.95,5,0.5523288708102572,0.03875130121283908,0.5042127752107249,0.6004449664097894,two_sided_student_t_0.95,5,0.5783333333333334,0.06384391868737983,0.49906063799496514,0.6576060286717016,two_sided_student_t_0.95,5,0.5795723602742494,0.06228957913944383,0.5022296323935377,0.6569150881549611,two_sided_student_t_0.95,5,0.5740740740740742,0.05507119098782556,0.5056941588862874,0.6424539892618609,two_sided_student_t_0.95,5,0.5729592374492091,0.053235016426335206,0.5068592341088425,0.6390592407895757,two_sided_student_t_0.95,5,103.61145264301449,1.6904027656892453,101.51254038639408,105.7103648996349,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
76,s1_069,strong_combo_combined_regularization-wd0p01_do0p5_ls0p2_mw0p9_lr0.001_wd0.01_do0.5_ls0.2_mw90_ep8,stage1,strong_combo,combined_regularization,wd0.01_do0.5_ls0.2_mw0.9,8,0.001,0.01,0.5,0.2,0.9,5,"42,10042,20042,30042,40042",5,0.5285575618345748,0.018010085550211087,0.5061950870023079,0.5509200366668418,two_sided_student_t_0.95,5,0.5322819618208949,0.016677659330125577,0.5115739126563709,0.552990010985419,two_sided_student_t_0.95,5,0.547037037037037,0.027298331498578996,0.5131416816042196,0.5809323924698544,two_sided_student_t_0.95,5,0.5516689042352638,0.022733479031618917,0.5234415617677823,0.5798962467027453,two_sided_student_t_0.95,5,0.5740740740740741,0.02777777777777776,0.5395834074573028,0.6085647406908453,two_sided_student_t_0.95,5,0.5826467862298615,0.02831742108823987,0.547486063942618,0.6178075085171051,two_sided_student_t_0.95,5,115.20195649620146,2.244177460670677,112.41544213770634,117.98847085469659,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
77,s1_137,main_effect_max_windows_fraction-0p5_lr0.001_wd0.0005_do0.2_ls0.1_mw50_ep12,stage1,main_effect,max_windows_fraction,0.5,12,0.001,0.0005,0.2,0.1,0.5,5,"42,10042,20042,30042,40042",5,0.5468920274011198,0.019511449217406718,0.5226653633550847,0.5711186914471548,two_sided_student_t_0.95,5,0.5462178916379395,0.026168555366903608,0.5137253385538534,0.5787104447220257,two_sided_student_t_0.95,5,0.5716666666666667,0.04246458219199547,0.5189399237601011,0.6243934095732322,two_sided_student_t_0.95,5,0.5712655055960478,0.04896771308286265,0.5104640591866857,0.63206695200541,two_sided_student_t_0.95,5,0.5740740740740741,0.05428721944240077,0.5066675881298575,0.6414805600182907,two_sided_student_t_0.95,5,0.5710296806238386,0.054451285423479906,0.5034194798575861,0.6386398813900912,two_sided_student_t_0.95,5,92.93194355294108,0.5501075439801003,92.2488948204407,93.61499228544146,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
78,s1_071,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p7_lr0.001_wd0.005_do0.5_ls0.2_mw70_ep8,stage1,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.7,8,0.001,0.005,0.5,0.2,0.7,5,"42,10042,20042,30042,40042",5,0.5352544561535492,0.027642650272705196,0.5009315724949936,0.5695773398121047,two_sided_student_t_0.95,5,0.5339062049888451,0.0238286294429654,0.5043190536829767,0.5634933562947135,two_sided_student_t_0.95,5,0.5661111111111111,0.042901456611913205,0.5128419169655976,0.6193803052566247,two_sided_student_t_0.95,5,0.5613192606956388,0.04236765658391857,0.5087128668271264,0.6139256545641512,two_sided_student_t_0.95,5,0.5740740740740741,0.06859042773161597,0.4889078093383293,0.6592403388098189,two_sided_student_t_0.95,5,0.568089075589412,0.06686575688998564,0.4850642725464714,0.6511138786323526,two_sided_student_t_0.95,5,89.65822524335235,0.5349145627710591,88.99404108864462,90.32240939806007,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
79,s1_116,main_effect_weight_decay-0p0001_lr0.001_wd0.0001_do0.2_ls0.1_mw90_ep12,stage1,main_effect,weight_decay,0.0001,12,0.001,0.0001,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5342713103846586,0.04731196041102697,0.4755257524578445,0.5930168683114726,two_sided_student_t_0.95,5,0.5343315807633923,0.045559029539485096,0.4777625739911117,0.5909005875356729,two_sided_student_t_0.95,5,0.5755555555555555,0.07102099324482503,0.4873713451267834,0.6637397659843276,two_sided_student_t_0.95,5,0.5765188836743249,0.070396595720514,0.48910996517205735,0.6639278021765925,two_sided_student_t_0.95,5,0.5731481481481482,0.08160501998464373,0.4718221327605172,0.6744741635357792,two_sided_student_t_0.95,5,0.5748076182652841,0.07863481697184688,0.47716959702599937,0.6724456395045689,two_sided_student_t_0.95,5,162.88969371113927,3.7997776668749688,158.1716465810019,167.60774084127664,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
80,s1_092,main_effect_label_smoothing-0p0_lr0.001_wd0.0005_do0.2_ls0_mw90_ep10,stage1,main_effect,label_smoothing,0.0,10,0.001,0.0005,0.2,0.0,0.9,5,"42,10042,20042,30042,40042",5,0.5230026007337436,0.018916976177199504,0.4995140724596367,0.5464911290078506,two_sided_student_t_0.95,5,0.5266584467605095,0.014091704533337988,0.5091612845681389,0.5441556089528802,two_sided_student_t_0.95,5,0.5464814814814816,0.04162755365853204,0.49479404677038685,0.5981689161925763,two_sided_student_t_0.95,5,0.5524764550697655,0.03880555007579008,0.5042930006101636,0.6006599095293674,two_sided_student_t_0.95,5,0.5722222222222223,0.07969151342135161,0.4732721390445577,0.6711723053998868,two_sided_student_t_0.95,5,0.5746643338115944,0.07689229610565684,0.47918993799797666,0.6701387296252121,two_sided_student_t_0.95,5,131.55926097016783,0.5238661637397285,130.9087952147751,132.20972672556056,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
81,s1_057,main_effect_label_smoothing-0p05_lr0.001_wd0.0005_do0.2_ls0.05_mw90_ep8,stage1,main_effect,label_smoothing,0.05,8,0.001,0.0005,0.2,0.05,0.9,5,"42,10042,20042,30042,40042",5,0.5348851627764163,0.012127133204414322,0.5198273380750735,0.549942987477759,two_sided_student_t_0.95,5,0.5407249776787657,0.009732373352536076,0.528640640069844,0.5528093152876874,two_sided_student_t_0.95,5,0.5572222222222222,0.03293486109650103,0.516328190912855,0.5981162535315894,two_sided_student_t_0.95,5,0.5616722488077209,0.02969462217891642,0.5248015055078973,0.5985429921075446,two_sided_student_t_0.95,5,0.5722222222222222,0.03395763114980049,0.5300582541592321,0.6143861902852122,two_sided_student_t_0.95,5,0.5768517429020412,0.030920473478287573,0.5384589041766371,0.6152445816274453,two_sided_student_t_0.95,5,104.0400294246152,0.5811654228348029,103.31841724208036,104.76164160715004,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
82,s1_082,main_effect_weight_decay-0p005_lr0.001_wd0.005_do0.2_ls0.1_mw90_ep10,stage1,main_effect,weight_decay,0.005,10,0.001,0.005,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5373771431482999,0.01818079169812958,0.5148027086378905,0.5599515776587093,two_sided_student_t_0.95,5,0.5425001074425769,0.012306813762853978,0.5272191798606425,0.5577810350245114,two_sided_student_t_0.95,5,0.5616666666666668,0.035079030898517535,0.5181102969081001,0.6052230364252335,two_sided_student_t_0.95,5,0.5668833654746714,0.02816616703544795,0.531910449899362,0.6018562810499809,two_sided_student_t_0.95,5,0.5722222222222222,0.022821773229381906,0.5438852480281282,0.6005591964163162,two_sided_student_t_0.95,5,0.5735722808709844,0.01997216464359462,0.5487735630668349,0.598370998675134,two_sided_student_t_0.95,5,142.1061265522614,0.2937121545648004,141.74143474410343,142.47081836041937,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
83,s1_184,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.0005_wd0.005_do0.5_ls0.2_mw90_ep15,stage1,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,15,0.0005,0.005,0.5,0.2,0.9,5,"42,10042,20042,30042,40042",5,0.5383123491786299,0.0270297238304066,0.5047505142170237,0.5718741841402362,two_sided_student_t_0.95,5,0.5363725369142955,0.02414969082346308,0.5063867352510496,0.5663583385775415,two_sided_student_t_0.95,5,0.5566666666666668,0.04823887463512287,0.4967701927183698,0.6165631406149636,two_sided_student_t_0.95,5,0.5551905668349706,0.045204268522941085,0.4990620540448989,0.6113190796250423,two_sided_student_t_0.95,5,0.5712962962962964,0.0807601701053546,0.4710193005876655,0.6715732920049273,two_sided_student_t_0.95,5,0.5711488988170912,0.06885951127142637,0.4856485227374546,0.6566492748967278,two_sided_student_t_0.95,5,222.03011025916786,0.7968453854360856,221.04069603193707,223.01952448639864,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
84,s1_147,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.0005_wd0.005_do0.5_ls0.2_mw90_ep12,stage1,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,12,0.0005,0.005,0.5,0.2,0.9,5,"42,10042,20042,30042,40042",5,0.5444009395686342,0.032775364004423074,0.5037049500563184,0.58509692908095,two_sided_student_t_0.95,5,0.5411933433078896,0.031069647778981302,0.5026152802238569,0.5797714063919223,two_sided_student_t_0.95,5,0.5698148148148148,0.04550527939343844,0.5133125476637785,0.626317081965851,two_sided_student_t_0.95,5,0.569429845272341,0.04269486645894024,0.5164171666821573,0.6224425238625246,two_sided_student_t_0.95,5,0.5712962962962962,0.07737162472610484,0.47522673539135946,0.6673658572012329,two_sided_student_t_0.95,5,0.5696506001842961,0.07215533976080298,0.4800579125251463,0.659243287843446,two_sided_student_t_0.95,5,166.25108160469682,0.3195689121880142,165.85428439148782,166.64787881790582,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
85,s1_095,main_effect_label_smoothing-0p15_lr0.001_wd0.0005_do0.2_ls0.15_mw90_ep10,stage1,main_effect,label_smoothing,0.15,10,0.001,0.0005,0.2,0.15,0.9,5,"42,10042,20042,30042,40042",5,0.5480993894820122,0.012155796514800928,0.533005974580093,0.5631928043839314,two_sided_student_t_0.95,5,0.5543790793977912,0.009008099407849773,0.5431940466708235,0.5655641121247589,two_sided_student_t_0.95,5,0.5764814814814815,0.03448747809574752,0.5336596215411508,0.6193033414218122,two_sided_student_t_0.95,5,0.586676587052521,0.030385821260368224,0.5489476067376672,0.6244055673673748,two_sided_student_t_0.95,5,0.5703703703703704,0.05432668671002209,0.502914879340841,0.6378258613998998,two_sided_student_t_0.95,5,0.5754964028757271,0.05956035281284697,0.5015424570677006,0.6494503486837536,two_sided_student_t_0.95,5,133.7539727997035,0.4807167063441658,133.15708417210084,134.35086142730614,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
86,s1_035,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p7_lr0.001_wd0.01_do0.6_ls0.3_mw70_ep5,stage1,strong_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.7,5,0.001,0.01,0.6,0.3,0.7,5,"42,10042,20042,30042,40042",5,0.5496809697782763,0.03448425344799789,0.5068631137669632,0.5924988257895893,two_sided_student_t_0.95,5,0.5482082510551054,0.03987215895939624,0.49870042674456533,0.5977160753656454,two_sided_student_t_0.95,5,0.5748148148148149,0.05558409760643359,0.5057980419442621,0.6438315876853676,two_sided_student_t_0.95,5,0.5688662361869825,0.06298030291161884,0.49066586146565755,0.6470666109083074,two_sided_student_t_0.95,5,0.5703703703703703,0.06039848243444605,0.4953757491853761,0.6453649915553645,two_sided_student_t_0.95,5,0.5683187010978549,0.06388214470936388,0.48899854188419456,0.6476388603115152,two_sided_student_t_0.95,5,51.52791220322251,0.11982994536984282,51.37912367415006,51.67670073229497,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
87,s1_108,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p7_lr0.001_wd0.005_do0.5_ls0.2_mw70_ep10,stage1,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.7,10,0.001,0.005,0.5,0.2,0.7,5,"42,10042,20042,30042,40042",5,0.5478423402581044,0.03707223193776377,0.5018110845279233,0.5938735959882855,two_sided_student_t_0.95,5,0.5492198091098446,0.035669634655037336,0.5049301079296032,0.5935095102900859,two_sided_student_t_0.95,5,0.5781481481481482,0.04484101621566766,0.5224706726702824,0.633825623626014,two_sided_student_t_0.95,5,0.5803030291645753,0.04447295712170154,0.5250825594128987,0.6355234989162519,two_sided_student_t_0.95,5,0.5703703703703703,0.011053089246586458,0.5566461473839507,0.5840945933567899,two_sided_student_t_0.95,5,0.5680013214681174,0.016534748418659848,0.5474707196373109,0.588531923298924,two_sided_student_t_0.95,5,104.43097483422608,0.9087070545418718,103.30266599968765,105.55928366876451,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
88,s1_113,main_effect_weight_decay-0p0_lr0.001_wd0_do0.2_ls0.1_mw90_ep12,stage1,main_effect,weight_decay,0.0,12,0.001,0.0,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5437710666052284,0.045361797276949924,0.48744695603262206,0.6000951771778348,two_sided_student_t_0.95,5,0.5439272991256808,0.04261644110264071,0.49101199847696064,0.596842599774401,two_sided_student_t_0.95,5,0.5733333333333334,0.07357878395678795,0.4819732062625769,0.6646934604040898,two_sided_student_t_0.95,5,0.572345524747488,0.06806011681653613,0.48783772798285235,0.6568533215121237,two_sided_student_t_0.95,5,0.5694444444444444,0.11825962754115553,0.422605722485605,0.7162831664032838,two_sided_student_t_0.95,5,0.5684380874987507,0.11176990463601369,0.4296574208295443,0.7072187541679571,two_sided_student_t_0.95,5,160.26100421566517,0.9139333773492411,159.12620604425385,161.3958023870765,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
89,s1_125,main_effect_dropout-0p4_lr0.001_wd0.0005_do0.4_ls0.1_mw90_ep12,stage1,main_effect,dropout,0.4,12,0.001,0.0005,0.4,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5347381590576549,0.02675313125383471,0.5015197591405484,0.5679565589747614,two_sided_student_t_0.95,5,0.5355957729678905,0.0265854033166074,0.5025856347919321,0.568605911143849,two_sided_student_t_0.95,5,0.5616666666666668,0.045992521906616415,0.5045594080286231,0.6187739253047104,two_sided_student_t_0.95,5,0.5631491782688185,0.04534303627682354,0.5068483625546394,0.6194499939829976,two_sided_student_t_0.95,5,0.5685185185185185,0.1035423678880959,0.4399536880231001,0.697083349013937,two_sided_student_t_0.95,5,0.5717656946086074,0.09614294159424032,0.45238846534963173,0.691142923867583,two_sided_student_t_0.95,5,166.1053267253563,0.9221593863402437,164.96031461473194,167.25033883598064,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
90,s1_143,strong_combo_combined_regularization-wd0p01_do0p5_ls0p2_mw0p9_lr0.001_wd0.01_do0.5_ls0.2_mw90_ep12,stage1,strong_combo,combined_regularization,wd0.01_do0.5_ls0.2_mw0.9,12,0.001,0.01,0.5,0.2,0.9,5,"42,10042,20042,30042,40042",5,0.5350576100152857,0.02439518085769924,0.5047669922146109,0.5653482278159606,two_sided_student_t_0.95,5,0.5351935044096828,0.022190170865215998,0.507640768132354,0.5627462406870116,two_sided_student_t_0.95,5,0.5687037037037037,0.05559180915874062,0.4996773556762811,0.6377300517311264,two_sided_student_t_0.95,5,0.5668241772453052,0.05054359372198668,0.5040660165808765,0.629582337909734,two_sided_student_t_0.95,5,0.5685185185185185,0.08450817932670097,0.4635877546948061,0.6734492823422309,two_sided_student_t_0.95,5,0.566605262107842,0.07334281967427136,0.47553812339154833,0.6576724008241357,two_sided_student_t_0.95,5,166.07750409524888,0.7362408084251656,165.16334038941892,166.99166780107885,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
91,s1_007,main_effect_weight_decay-0p002_lr0.001_wd0.002_do0.2_ls0.1_mw90_ep5,stage1,main_effect,weight_decay,0.002,5,0.001,0.002,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5314057566776949,0.038260696963747697,0.4838988267116252,0.5789126866437645,two_sided_student_t_0.95,5,0.5358363962119772,0.045309877798430494,0.4795767521866539,0.5920960402373004,two_sided_student_t_0.95,5,0.5503703703703704,0.06885116948240348,0.4648803519898441,0.6358603887508967,two_sided_student_t_0.95,5,0.5575617553110704,0.0770440548513355,0.4618989261265309,0.6532245844956099,two_sided_student_t_0.95,5,0.5675925925925925,0.08161815137421859,0.46625027243128003,0.668934912753905,two_sided_student_t_0.95,5,0.569366144959138,0.0972111948992888,0.44866250403032143,0.6900697858879545,two_sided_student_t_0.95,5,65.55021863784641,0.19893460965832205,65.30320869503696,65.79722858065587,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
92,s1_083,main_effect_weight_decay-0p01_lr0.001_wd0.01_do0.2_ls0.1_mw90_ep10,stage1,main_effect,weight_decay,0.01,10,0.001,0.01,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5543245560503894,0.0066302012901816205,0.5460920738075268,0.5625570382932521,two_sided_student_t_0.95,5,0.5594027754238687,0.0067375839089129225,0.5510369600492946,0.5677685907984429,two_sided_student_t_0.95,5,0.5896296296296295,0.007618519418786774,0.5801699883477057,0.5990892709115533,two_sided_student_t_0.95,5,0.5958838878509811,0.00741511682812728,0.5866768042430206,0.6050909714589416,two_sided_student_t_0.95,5,0.5666666666666667,0.031159849389747876,0.5279766034899651,0.6053567298433682,two_sided_student_t_0.95,5,0.5747513866675711,0.03817675880680725,0.52734867968905,0.6221540936460922,two_sided_student_t_0.95,5,142.72125640753657,0.9017258216975899,141.60161591848396,143.8408968965892,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
