rank,config_key,model,extra_input,window_sec,overlap_pct,cnn_patience,n_matrices,true_class,pred_class,count,row_normalized
11,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,20,5,Robust/Non-Frail,Robust/Non-Frail,34,0.5666666666666667
11,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,20,5,Robust/Non-Frail,Young,9,0.15
11,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,20,5,Young,Pre-Frail,4,0.1
11,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,20,5,Young,Robust/Non-Frail,15,0.375
11,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,20,5,Young,Young,21,0.525
12,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,20,5,Pre-Frail,Pre-Frail,27,0.6
12,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,20,5,Pre-Frail,Robust/Non-Frail,17,0.37777777777777777
12,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,20,5,Pre-Frail,Young,1,0.022222222222222223
12,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,20,5,Robust/Non-Frail,Pre-Frail,13,0.21666666666666667
12,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,20,5,Robust/Non-Frail,Robust/Non-Frail,35,0.5833333333333334
12,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,20,5,Robust/Non-Frail,Young,12,0.2
12,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,20,5,Young,Pre-Frail,3,0.075
12,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,20,5,Young,Robust/Non-Frail,15,0.375
12,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,20,5,Young,Young,22,0.55
